# CREATED BY GENE DIAGNOSTICS TOOL on Mon Feb 25 11:23:35 2019
# diag: nrgsummary, run(s): act, time window: 0-874.70625(1 steps), species: ions
# original data path: /ptmp/cmor/IFERC/W7Xsds06/ITGa_NL/omt2/
# normalization: L_T,ions
#
#  t          G_tot       Q_tot       P_tot     
  0.0000E+00  1.0452E-22  1.3948E-22  4.5037E-23
  5.9810E-01 -3.0430E-19  2.1119E-02  1.1114E-07
  1.1962E+00  3.2690E-20  4.2095E-02  9.8725E-07
  1.7943E+00  4.4023E-20  6.2788E-02  3.7068E-06
  2.3924E+00  5.0125E-19  8.3050E-02  9.3665E-06
  2.9905E+00  4.2502E-19  1.0274E-01  1.8333E-05
  3.5541E+00  2.0426E-19  1.2065E-01  2.9015E-05
  4.1177E+00 -2.9507E-19  1.3782E-01  4.0223E-05
  4.6813E+00  5.5517E-19  1.5416E-01  5.0142E-05
  5.2449E+00  2.9610E-19  1.6963E-01  5.7315E-05
  5.7943E+00 -6.0865E-19  1.8383E-01  6.0727E-05
  6.3294E+00  2.4888E-19  1.9682E-01  6.0133E-05
  6.8645E+00 -1.3499E-18  2.0901E-01  5.5482E-05
  7.3996E+00  4.0420E-19  2.2044E-01  4.6953E-05
  7.9347E+00 -2.3643E-19  2.3115E-01  3.5147E-05
  8.4698E+00  5.8037E-19  2.4120E-01  2.1087E-05
  9.0049E+00  1.4126E-18  2.5067E-01  6.0960E-06
  9.5400E+00 -5.0115E-19  2.5962E-01 -8.3540E-06
  1.0061E+01  1.2255E-18  2.6795E-01 -2.0531E-05
  1.0569E+01 -5.4118E-19  2.7575E-01 -2.9430E-05
  1.1077E+01 -6.1352E-19  2.8330E-01 -3.4503E-05
  1.1585E+01  1.8448E-19  2.9065E-01 -3.5082E-05
  1.2092E+01 -3.1270E-19  2.9790E-01 -3.0730E-05
  1.2592E+01  5.3000E-19  3.0495E-01 -2.1401E-05
  1.3075E+01  1.1714E-19  3.1175E-01 -7.6307E-06
  1.3557E+01  1.1246E-18  3.1855E-01  1.0731E-05
  1.4039E+01 -9.1433E-19  3.2542E-01  3.3470E-05
  1.4521E+01  3.3308E-19  3.3240E-01  6.0273E-05
  1.5003E+01  5.2527E-19  3.3950E-01  9.0737E-05
  1.5486E+01  9.2090E-19  3.4675E-01  1.2439E-04
  1.5961E+01 -5.7195E-19  3.5405E-01  1.6015E-04
