# CREATED BY GENE DIAGNOSTICS TOOL on Fri Feb 22 11:28:32 2019
# diag: fluxspectra, run(s): 1, time window: 0-1249.9488(179 steps), species: ions
# original data path: /ptmp/cmor/IFERC/W7Xhms05/ITGa_NL/omt3_P/
# normalization: L_T,ions
#
# Q*dVdx =   8.4086E-01 MW
# G*dVdx =   1.2765E-12 MW/keV
#  kx         G_es,p      Q_es,p    
  2.3641E+00  8.1963E-15  6.7889E-05
  2.3843E+00 -1.4548E-15  6.5936E-05
  2.4045E+00  8.7384E-15  6.4693E-05
  2.4247E+00 -5.9527E-15  6.1281E-05
  2.4449E+00 -5.7806E-16  5.9747E-05
  2.4651E+00 -3.6727E-15  5.8558E-05
  2.4853E+00 -5.4315E-16  5.6473E-05
  2.5055E+00  5.5850E-16  5.4863E-05
  2.5257E+00  4.1169E-15  5.3497E-05
  2.5460E+00  3.3019E-15  5.1474E-05
  2.5662E+00  4.7764E-15  4.9612E-05
  2.5864E+00  1.6662E-14  4.8029E-05
  2.6066E+00  1.1580E-14  4.6808E-05
  2.6268E+00 -9.0696E-15  4.5098E-05
  2.6470E+00  1.2329E-14  4.4840E-05
  2.6672E+00  9.7133E-15  4.3125E-05
  2.6874E+00 -3.5158E-15  4.2067E-05
  2.7076E+00 -1.7690E-15  4.0597E-05
  2.7278E+00 -3.2624E-15  3.9772E-05
  2.7480E+00  1.1207E-15  3.8194E-05
  2.7682E+00  4.9993E-15  3.7411E-05
  2.7884E+00  2.1279E-15  3.6188E-05
  2.8086E+00  1.8960E-15  3.5581E-05
  2.8288E+00 -4.0429E-15  3.4503E-05
  2.8490E+00  1.5610E-14  3.3648E-05
  2.8692E+00 -3.0886E-15  3.2763E-05
  2.8895E+00 -1.3530E-14  3.1653E-05
  2.9097E+00 -3.1124E-15  3.0652E-05
  2.9299E+00 -5.2198E-15  2.9610E-05
  2.9501E+00 -6.7674E-16  2.9222E-05
  2.9703E+00  2.0812E-15  2.8094E-05
  2.9905E+00 -4.8748E-15  2.7757E-05
  3.0107E+00 -2.1942E-15  2.6719E-05
  3.0309E+00 -5.3326E-15  2.6434E-05
  3.0511E+00  3.0041E-15  2.5048E-05
  3.0713E+00  2.4444E-16  2.5310E-05
  3.0915E+00  3.9249E-15  2.4150E-05
  3.1117E+00 -2.2367E-15  2.3766E-05
  3.1319E+00  1.0546E-15  2.3198E-05
  3.1521E+00  4.9722E-15  2.2393E-05
  3.1723E+00 -1.1407E-15  2.1771E-05
  3.1925E+00  8.3570E-16  2.1104E-05
  3.2127E+00 -2.1238E-15  2.0656E-05
  3.2330E+00  7.9031E-15  1.9882E-05
  3.2532E+00  7.8294E-15  1.9507E-05
  3.2734E+00  2.6168E-15  1.9082E-05
  3.2936E+00  3.8750E-15  1.8400E-05
  3.3138E+00 -2.1738E-15  1.7917E-05
  3.3340E+00 -9.5403E-15  1.7133E-05
  3.3542E+00  1.6812E-15  1.7332E-05
  3.3744E+00  3.0725E-15  1.6763E-05
  3.3946E+00 -2.0554E-15  1.6463E-05
  3.4148E+00 -2.7573E-15  1.5908E-05
  3.4350E+00  2.8383E-16  1.5124E-05
  3.4552E+00 -1.8045E-17  1.4848E-05
  3.4754E+00  4.3914E-15  1.4694E-05
  3.4956E+00  2.4645E-15  1.4438E-05
  3.5158E+00  1.1555E-16  1.4178E-05
  3.5360E+00  6.9511E-16  1.3558E-05
  3.5562E+00 -8.8500E-16  1.3358E-05
  3.5765E+00 -3.6742E-15  1.2960E-05
  3.5967E+00 -6.2045E-16  1.3008E-05
  3.6169E+00 -2.8029E-15  1.2426E-05
  3.6371E+00 -1.1558E-15  1.2120E-05
  3.6573E+00 -8.6190E-16  1.1600E-05
  3.6775E+00 -5.3374E-16  1.1683E-05
  3.6977E+00 -1.8104E-15  1.1240E-05
  3.7179E+00  1.5857E-15  1.1172E-05
  3.7381E+00 -4.3285E-15  1.0620E-05
  3.7583E+00  1.1673E-15  1.0576E-05
  3.7785E+00 -1.0031E-15  1.0466E-05
  3.7987E+00 -2.7762E-15  1.0086E-05
  3.8189E+00  4.5962E-15  9.8024E-06
  3.8391E+00  1.6011E-15  9.9553E-06
  3.8593E+00  1.9117E-15  9.6693E-06
  3.8795E+00  0.0000E+00  0.0000E+00


#  ky         G_es,p      Q_es,p    
  0.0000E+00  0.0000E+00  0.0000E+00
  5.0000E-02 -2.2754E-13  8.5709E-03
  1.0000E-01 -3.2162E-14  2.1593E-02
  1.5000E-01  5.1378E-13  2.9496E-02
  2.0000E-01  1.8542E-13  4.1121E-02
  2.5000E-01  6.3752E-13  4.9721E-02
  3.0000E-01 -6.3977E-13  5.8277E-02
  3.5000E-01  8.1873E-13  6.5954E-02
  4.0000E-01  2.2361E-13  6.7670E-02
  4.5000E-01  3.4711E-13  7.1264E-02
  5.0000E-01 -2.8473E-12  8.4785E-02
  5.5000E-01  6.8359E-13  7.5511E-02
  6.0000E-01  2.4103E-12  7.5261E-02
  6.5000E-01 -1.8842E-13  6.0764E-02
  7.0000E-01 -6.6896E-13  5.1800E-02
  7.5000E-01 -7.3491E-13  3.4650E-02
  8.0000E-01  6.5757E-13  2.8651E-02
  8.5000E-01 -4.3255E-13  2.3667E-02
  9.0000E-01 -7.0569E-13  1.7758E-02
  9.5000E-01 -8.5145E-13  1.4510E-02
  1.0000E+00 -5.1904E-13  1.1514E-02
  1.0500E+00  8.8478E-13  9.9733E-03
  1.1000E+00  5.0016E-13  8.4410E-03
  1.1500E+00  1.2787E-13  7.0935E-03
  1.2000E+00  4.5625E-13  6.0093E-03
  1.2500E+00 -7.4866E-13  5.2738E-03
  1.3000E+00 -1.7718E-13  4.6461E-03
  1.3500E+00  1.9123E-13  4.0772E-03
  1.4000E+00  2.4463E-13  3.6811E-03
  1.4500E+00 -2.9291E-13  3.3205E-03
  1.5000E+00  1.8247E-13  2.9513E-03
  1.5500E+00  1.3769E-13  2.7301E-03
  1.6000E+00 -8.1945E-15  2.5060E-03
  1.6500E+00  4.1666E-13  2.3034E-03
  1.7000E+00 -1.8280E-13  2.1587E-03
  1.7500E+00 -2.9774E-13  1.9900E-03
  1.8000E+00  1.1552E-13  1.8885E-03
  1.8500E+00 -2.1571E-15  1.7719E-03
  1.9000E+00  1.7137E-13  1.6648E-03
