# CREATED BY GENE DIAGNOSTICS TOOL on Fri May 25 11:16:51 2018
# diag: GAMDIAG, run(s): 0027, time window: 0-499(1451 steps), species: ions
# normalization: L_ref=5.508m
#
# xind= 0, x/a= -NaN, q= 1.1092415
# Fit:    -NaN,Infinity,Infinity
# Analytic: -NaN,Infinity,Infinity
#  t          Re[phi]     Im[phi]   
  0.0000E+00  9.9992E-01  0.0000E+00
  3.4400E-01  1.0001E+00  6.9240E-04
  6.8800E-01  9.9786E-01  1.3709E-03
  1.0320E+00  9.8908E-01  2.0095E-03
  1.3760E+00  9.7183E-01  2.6179E-03
  1.7200E+00  9.4672E-01  3.2151E-03
  2.0640E+00  9.1567E-01  3.8203E-03
  2.4080E+00  8.8099E-01  4.4565E-03
  2.7520E+00  8.4479E-01  5.1371E-03
  3.0960E+00  8.0880E-01  5.8569E-03
  3.4400E+00  7.7415E-01  6.5966E-03
  3.7840E+00  7.4153E-01  7.3328E-03
  4.1280E+00  7.1122E-01  8.0456E-03
  4.4720E+00  6.8329E-01  8.7228E-03
  4.8160E+00  6.5765E-01  9.3605E-03
  5.1600E+00  6.3415E-01  9.9610E-03
  5.5040E+00  6.1259E-01  1.0530E-02
  5.8480E+00  5.9276E-01  1.1075E-02
  6.1920E+00  5.7445E-01  1.1601E-02
  6.5360E+00  5.5744E-01  1.2113E-02
  6.8800E+00  5.4156E-01  1.2613E-02
  7.2240E+00  5.2664E-01  1.3097E-02
  7.5680E+00  5.1252E-01  1.3567E-02
  7.9120E+00  4.9905E-01  1.4019E-02
  8.2560E+00  4.8621E-01  1.4446E-02
  8.6000E+00  4.7402E-01  1.4848E-02
  8.9440E+00  4.6248E-01  1.5192E-02
  9.2880E+00  4.5144E-01  1.5509E-02
  9.6320E+00  4.4065E-01  1.5914E-02
  9.9760E+00  4.3012E-01  1.6366E-02
  1.0320E+01  4.2014E-01  1.6657E-02
  1.0664E+01  4.1095E-01  1.6754E-02
  1.1008E+01  4.0286E-01  1.6882E-02
  1.1352E+01  3.9581E-01  1.7166E-02
  1.1696E+01  3.8891E-01  1.7442E-02
  1.2040E+01  3.8152E-01  1.7517E-02
  1.2384E+01  3.7449E-01  1.7443E-02
  1.2728E+01  3.6914E-01  1.7382E-02
  1.3072E+01  3.6512E-01  1.7349E-02
  1.3416E+01  3.6068E-01  1.7211E-02
  1.3760E+01  3.5505E-01  1.6915E-02
  1.4104E+01  3.4952E-01  1.6557E-02
  1.4448E+01  3.4593E-01  1.6237E-02
  1.4792E+01  3.4476E-01  1.5942E-02
  1.5136E+01  3.4518E-01  1.5599E-02
  1.5480E+01  3.4629E-01  1.5204E-02
  1.5824E+01  3.4768E-01  1.4843E-02
  1.6168E+01  3.4898E-01  1.4586E-02
  1.6512E+01  3.4938E-01  1.4423E-02
  1.6856E+01  3.4813E-01  1.4288E-02
  1.7200E+01  3.4532E-01  1.4151E-02
  1.7544E+01  3.4216E-01  1.4053E-02
  1.7888E+01  3.4038E-01  1.4037E-02
  1.8232E+01  3.4130E-01  1.4119E-02
  1.8576E+01  3.4514E-01  1.4296E-02
  1.8920E+01  3.5095E-01  1.4522E-02
  1.9264E+01  3.5722E-01  1.4750E-02
  1.9608E+01  3.6268E-01  1.4961E-02
  1.9952E+01  3.6645E-01  1.5104E-02
  2.0296E+01  3.6785E-01  1.5117E-02
  2.0640E+01  3.6708E-01  1.5030E-02
  2.0984E+01  3.6519E-01  1.4916E-02
  2.1328E+01  3.6324E-01  1.4794E-02
  2.1672E+01  3.6183E-01  1.4683E-02
  2.2016E+01  3.6165E-01  1.4670E-02
  2.2360E+01  3.6332E-01  1.4822E-02
  2.2704E+01  3.6664E-01  1.5090E-02
  2.3048E+01  3.7050E-01  1.5347E-02
  2.3392E+01  3.7399E-01  1.5510E-02
  2.3736E+01  3.7712E-01  1.5584E-02
  2.4080E+01  3.8038E-01  1.5592E-02
  2.4424E+01  3.8377E-01  1.5521E-02
  2.4768E+01  3.8690E-01  1.5384E-02
  2.5112E+01  3.8966E-01  1.5257E-02
  2.5456E+01  3.9249E-01  1.5238E-02
  2.5800E+01  3.9576E-01  1.5360E-02
  2.6144E+01  3.9922E-01  1.5576E-02
  2.6488E+01  4.0221E-01  1.5801E-02
  2.6832E+01  4.0429E-01  1.5992E-02
  2.7176E+01  4.0552E-01  1.6163E-02
  2.7520E+01  4.0629E-01  1.6344E-02
  2.7864E+01  4.0695E-01  1.6548E-02
  2.8208E+01  4.0780E-01  1.6798E-02
  2.8552E+01  4.0893E-01  1.7110E-02
  2.8896E+01  4.1016E-01  1.7448E-02
  2.9240E+01  4.1112E-01  1.7744E-02
  2.9584E+01  4.1162E-01  1.7969E-02
  2.9928E+01  4.1171E-01  1.8144E-02
  3.0272E+01  4.1173E-01  1.8314E-02
  3.0616E+01  4.1213E-01  1.8526E-02
  3.0960E+01  4.1316E-01  1.8786E-02
  3.1304E+01  4.1465E-01  1.9048E-02
  3.1648E+01  4.1616E-01  1.9247E-02
  3.1992E+01  4.1738E-01  1.9358E-02
  3.2336E+01  4.1824E-01  1.9401E-02
  3.2680E+01  4.1888E-01  1.9428E-02
  3.3024E+01  4.1948E-01  1.9505E-02
  3.3368E+01  4.2019E-01  1.9666E-02
  3.3712E+01  4.2101E-01  1.9872E-02
  3.4056E+01  4.2179E-01  2.0041E-02
  3.4400E+01  4.2238E-01  2.0125E-02
  3.4744E+01  4.2271E-01  2.0132E-02
  3.5088E+01  4.2272E-01  2.0085E-02
  3.5432E+01  4.2236E-01  1.9997E-02
  3.5776E+01  4.2177E-01  1.9891E-02
  3.6120E+01  4.2126E-01  1.9829E-02
  3.6464E+01  4.2116E-01  1.9886E-02
  3.6808E+01  4.2149E-01  2.0082E-02
  3.7152E+01  4.2187E-01  2.0342E-02
  3.7496E+01  4.2180E-01  2.0568E-02
  3.7840E+01  4.2101E-01  2.0712E-02
  3.8184E+01  4.1958E-01  2.0797E-02
  3.8528E+01  4.1787E-01  2.0878E-02
  3.8872E+01  4.1645E-01  2.1015E-02
  3.9216E+01  4.1585E-01  2.1249E-02
  3.9560E+01  4.1629E-01  2.1572E-02
  3.9904E+01  4.1760E-01  2.1930E-02
  4.0248E+01  4.1938E-01  2.2261E-02
  4.0592E+01  4.2114E-01  2.2532E-02
  4.0936E+01  4.2246E-01  2.2732E-02
  4.1280E+01  4.2309E-01  2.2863E-02
  4.1624E+01  4.2307E-01  2.2940E-02
  4.1968E+01  4.2266E-01  2.3002E-02
  4.2312E+01  4.2229E-01  2.3084E-02
  4.2656E+01  4.2229E-01  2.3211E-02
  4.3000E+01  4.2282E-01  2.3399E-02
  4.3344E+01  4.2381E-01  2.3662E-02
  4.3688E+01  4.2499E-01  2.3984E-02
  4.4032E+01  4.2593E-01  2.4328E-02
  4.4376E+01  4.2626E-01  2.4650E-02
  4.4720E+01  4.2573E-01  2.4914E-02
  4.5064E+01  4.2424E-01  2.5089E-02
  4.5408E+01  4.2188E-01  2.5162E-02
  4.5752E+01  4.1898E-01  2.5155E-02
  4.6096E+01  4.1589E-01  2.5112E-02
  4.6440E+01  4.1290E-01  2.5058E-02
  4.6784E+01  4.1012E-01  2.5000E-02
  4.7128E+01  4.0761E-01  2.4953E-02
  4.7472E+01  4.0543E-01  2.4957E-02
  4.7816E+01  4.0360E-01  2.5059E-02
  4.8160E+01  4.0203E-01  2.5275E-02
  4.8504E+01  4.0058E-01  2.5577E-02
  4.8848E+01  3.9915E-01  2.5927E-02
  4.9192E+01  3.9773E-01  2.6299E-02
  4.9536E+01  3.9642E-01  2.6684E-02
  4.9880E+01  3.9531E-01  2.7086E-02
  5.0224E+01  3.9447E-01  2.7501E-02
  5.0568E+01  3.9391E-01  2.7918E-02
  5.0912E+01  3.9360E-01  2.8318E-02
  5.1256E+01  3.9356E-01  2.8700E-02
  5.1600E+01  3.9383E-01  2.9078E-02
  5.1944E+01  3.9448E-01  2.9467E-02
  5.2288E+01  3.9553E-01  2.9862E-02
  5.2632E+01  3.9685E-01  3.0233E-02
  5.2976E+01  3.9823E-01  3.0532E-02
  5.3320E+01  3.9949E-01  3.0722E-02
  5.3664E+01  4.0057E-01  3.0814E-02
  5.4008E+01  4.0153E-01  3.0865E-02
  5.4352E+01  4.0257E-01  3.0952E-02
  5.4696E+01  4.0384E-01  3.1125E-02
  5.5040E+01  4.0540E-01  3.1399E-02
  5.5384E+01  4.0719E-01  3.1760E-02
  5.5728E+01  4.0911E-01  3.2187E-02
  5.6072E+01  4.1103E-01  3.2662E-02
  5.6416E+01  4.1283E-01  3.3171E-02
  5.6760E+01  4.1443E-01  3.3707E-02
  5.7104E+01  4.1577E-01  3.4259E-02
  5.7448E+01  4.1677E-01  3.4798E-02
  5.7792E+01  4.1735E-01  3.5282E-02
  5.8136E+01  4.1749E-01  3.5685E-02
  5.8480E+01  4.1730E-01  3.6007E-02
  5.8824E+01  4.1696E-01  3.6267E-02
  5.9168E+01  4.1662E-01  3.6475E-02
  5.9512E+01  4.1635E-01  3.6635E-02
  5.9856E+01  4.1614E-01  3.6751E-02
  6.0200E+01  4.1597E-01  3.6832E-02
  6.0544E+01  4.1578E-01  3.6886E-02
  6.0888E+01  4.1553E-01  3.6912E-02
  6.1232E+01  4.1523E-01  3.6921E-02
  6.1576E+01  4.1495E-01  3.6932E-02
  6.1920E+01  4.1477E-01  3.6973E-02
  6.2264E+01  4.1475E-01  3.7063E-02
  6.2608E+01  4.1489E-01  3.7206E-02
  6.2952E+01  4.1512E-01  3.7387E-02
  6.3296E+01  4.1538E-01  3.7578E-02
  6.3640E+01  4.1559E-01  3.7757E-02
  6.3984E+01  4.1579E-01  3.7931E-02
  6.4328E+01  4.1601E-01  3.8124E-02
  6.4672E+01  4.1625E-01  3.8346E-02
  6.5016E+01  4.1643E-01  3.8574E-02
  6.5360E+01  4.1644E-01  3.8779E-02
  6.5704E+01  4.1627E-01  3.8943E-02
  6.6048E+01  4.1595E-01  3.9072E-02
  6.6392E+01  4.1558E-01  3.9189E-02
  6.6736E+01  4.1527E-01  3.9324E-02
  6.7080E+01  4.1505E-01  3.9494E-02
  6.7424E+01  4.1491E-01  3.9691E-02
  6.7768E+01  4.1479E-01  3.9893E-02
  6.8112E+01  4.1464E-01  4.0092E-02
  6.8456E+01  4.1447E-01  4.0296E-02
  6.8800E+01  4.1429E-01  4.0507E-02
  6.9144E+01  4.1410E-01  4.0709E-02
  6.9488E+01  4.1384E-01  4.0881E-02
  6.9832E+01  4.1351E-01  4.1024E-02
  7.0176E+01  4.1317E-01  4.1162E-02
  7.0520E+01  4.1286E-01  4.1312E-02
  7.0864E+01  4.1258E-01  4.1471E-02
  7.1208E+01  4.1226E-01  4.1616E-02
  7.1552E+01  4.1184E-01  4.1728E-02
  7.1896E+01  4.1127E-01  4.1799E-02
  7.2240E+01  4.1059E-01  4.1841E-02
  7.2584E+01  4.0989E-01  4.1881E-02
  7.2928E+01  4.0929E-01  4.1958E-02
  7.3272E+01  4.0890E-01  4.2103E-02
  7.3616E+01  4.0875E-01  4.2323E-02
  7.3960E+01  4.0878E-01  4.2599E-02
  7.4304E+01  4.0886E-01  4.2895E-02
  7.4648E+01  4.0886E-01  4.3178E-02
  7.4992E+01  4.0870E-01  4.3429E-02
  7.5336E+01  4.0837E-01  4.3653E-02
  7.5680E+01  4.0792E-01  4.3863E-02
  7.6024E+01  4.0740E-01  4.4075E-02
  7.6368E+01  4.0685E-01  4.4296E-02
  7.6712E+01  4.0624E-01  4.4521E-02
  7.7056E+01  4.0552E-01  4.4732E-02
  7.7400E+01  4.0463E-01  4.4909E-02
  7.7744E+01  4.0355E-01  4.5045E-02
  7.8088E+01  4.0234E-01  4.5156E-02
  7.8432E+01  4.0108E-01  4.5266E-02
  7.8776E+01  3.9984E-01  4.5388E-02
  7.9120E+01  3.9864E-01  4.5517E-02
  7.9464E+01  3.9747E-01  4.5640E-02
  7.9808E+01  3.9629E-01  4.5744E-02
  8.0152E+01  3.9507E-01  4.5820E-02
  8.0496E+01  3.9379E-01  4.5865E-02
  8.0840E+01  3.9250E-01  4.5891E-02
  8.1184E+01  3.9127E-01  4.5922E-02
  8.1528E+01  3.9018E-01  4.5985E-02
  8.1872E+01  3.8927E-01  4.6092E-02
  8.2216E+01  3.8853E-01  4.6241E-02
  8.2560E+01  3.8795E-01  4.6421E-02
  8.2904E+01  3.8748E-01  4.6625E-02
  8.3248E+01  3.8710E-01  4.6843E-02
  8.3592E+01  3.8678E-01  4.7067E-02
  8.3936E+01  3.8648E-01  4.7288E-02
  8.4280E+01  3.8617E-01  4.7502E-02
  8.4624E+01  3.8583E-01  4.7707E-02
  8.4968E+01  3.8546E-01  4.7901E-02
  8.5312E+01  3.8507E-01  4.8087E-02
  8.5656E+01  3.8467E-01  4.8270E-02
  8.6000E+01  3.8433E-01  4.8460E-02
  8.6344E+01  3.8408E-01  4.8673E-02
  8.6688E+01  3.8392E-01  4.8915E-02
  8.7032E+01  3.8384E-01  4.9181E-02
  8.7376E+01  3.8380E-01  4.9455E-02
  8.7720E+01  3.8374E-01  4.9721E-02
  8.8064E+01  3.8365E-01  4.9974E-02
  8.8408E+01  3.8354E-01  5.0216E-02
  8.8752E+01  3.8341E-01  5.0449E-02
  8.9096E+01  3.8328E-01  5.0673E-02
  8.9440E+01  3.8315E-01  5.0886E-02
  8.9784E+01  3.8300E-01  5.1088E-02
  9.0128E+01  3.8282E-01  5.1280E-02
  9.0472E+01  3.8261E-01  5.1467E-02
  9.0816E+01  3.8235E-01  5.1654E-02
  9.1160E+01  3.8205E-01  5.1845E-02
  9.1504E+01  3.8169E-01  5.2037E-02
  9.1848E+01  3.8128E-01  5.2220E-02
  9.2192E+01  3.8077E-01  5.2383E-02
  9.2536E+01  3.8016E-01  5.2516E-02
  9.2880E+01  3.7945E-01  5.2617E-02
  9.3224E+01  3.7867E-01  5.2692E-02
  9.3568E+01  3.7784E-01  5.2757E-02
  9.3912E+01  3.7700E-01  5.2823E-02
  9.4256E+01  3.7616E-01  5.2894E-02
