#Run  | kymin     1  /Eigenvalue1            
0001  | 5.000000e-02 |  0.0090  0.0200
0002  | 1.000000e-01 |  0.0240  0.0470
0003  | 1.500000e-01 |  0.0400  0.0710
0004  | 2.000000e-01 |  0.0550  0.0840
0005  | 2.500000e-01 |  0.0710  0.1470
0006  | 3.000000e-01 |  0.0840  0.1630
0007  | 3.500000e-01 |  0.0970  0.2650
0008  | 4.000000e-01 |  0.1090  0.2830
0009  | 4.500000e-01 |  0.1160  0.3010
0010  | 5.000000e-01 |  0.1290  0.3070
0011  | 5.500000e-01 |  0.1460  0.3350
0012  | 6.000000e-01 |  0.1590  0.3690
0013  | 6.500000e-01 |  0.1700  0.4060
0014  | 7.000000e-01 |  0.1800  0.4420
0015  | 7.500000e-01 |  0.1850  0.4780
0016  | 8.000000e-01 |  0.1860  0.5160
0017  | 8.500000e-01 |  0.1830  0.5570
0018  | 9.000000e-01 |  0.1790  0.6020
0019  | 9.500000e-01 |  0.1780  0.6480
0020  | 1.000000e+00 |  0.1780  0.6910
0021  | 1.050000e+00 |  0.1740  0.7310
0022  | 1.100000e+00 |  0.1690  0.7700
0023  | 1.150000e+00 |  0.1610  0.8090
0024  | 1.200000e+00 |  0.1530  0.8470
0025  | 1.250000e+00 |  0.1440  0.8840
0026  | 1.300000e+00 |  0.1350  0.9190
0027  | 1.350000e+00 |  0.1260  0.9530
0028  | 1.400000e+00 |  0.1170  0.9840
0029  | 1.450000e+00 |  0.1080  1.0140
0030  | 1.500000e+00 |  0.0990  1.0410
0031  | 1.550000e+00 |  0.0910  1.0660
0032  | 1.600000e+00 |  0.0840  1.0880
0033  | 1.650000e+00 |  0.0770  1.1080
0034  | 1.700000e+00 |  0.0710  1.1250
0035  | 1.750000e+00 |  0.0670  1.1400
0036  | 1.800000e+00 |  0.0630  1.1530
0037  | 1.850000e+00 |  0.0600  1.1640
0038  | 1.900000e+00 |  0.0590  1.1730
0039  | 1.950000e+00 |  0.0590  1.1800
0040  | 2.000000e+00 |  0.0600  1.1850
0041  | 2.050000e+00 |  0.0620  1.1880
0042  | 2.100000e+00 |  0.0650  1.1900
0043  | 2.150000e+00 |  0.0700  1.1910
0044  | 2.200000e+00 |  0.0740  1.1910
0045  | 2.250000e+00 |  0.0800  1.1900
0046  | 2.300000e+00 |  0.0860  1.1890
0047  | 2.350000e+00 |  0.0920  1.1860
0048  | 2.400000e+00 |  0.0980  1.1840
0049  | 2.450000e+00 |  0.1040  1.1810
0050  | 2.500000e+00 |  0.1100  1.1780
0051  | 2.550000e+00 |  0.1160  1.1750
0052  | 2.600000e+00 |  0.1220  1.1710
0053  | 2.650000e+00 |  0.1270  1.1680
0054  | 2.700000e+00 |  0.1320  1.1650
0055  | 2.750000e+00 |  0.1360  1.1620
0056  | 2.800000e+00 |  0.1400  1.1590
0057  | 2.850000e+00 |  0.1430  1.1560
0058  | 2.900000e+00 |  0.1450  1.1540
0059  | 2.950000e+00 |  0.1470  1.1510
0060  | 3.000000e+00 |  0.1480  1.1490
0061  | 3.050000e+00 |  0.1490  1.1480
0062  | 3.100000e+00 |  0.1490  1.1460
0063  | 3.150000e+00 |  0.1490  1.1450
