# CREATED BY GENE DIAGNOSTICS TOOL on Wed Feb 20 16:40:47 2019
# diag: nrgsummary, run(s): act, time window: 0-2000(1 steps), species: ions
# original data path: /ptmp/cmor/IFERC/W7Xhms036/ITGa_NL/omt1_P/
# normalization: L_ref=5.4832m
#
#  t          G_tot       Q_tot       P_tot     
  1.0258E+03 -1.3574E-19  9.7213E-01  1.2612E-02
  1.0343E+03 -5.7358E-19  9.5879E-01  8.6416E-03
  1.0428E+03 -7.7756E-19  9.4742E-01  2.8170E-03
  1.0513E+03  3.7093E-19  9.5234E-01  1.1810E-03
  1.0598E+03 -3.5027E-20  9.4862E-01 -3.9573E-04
  1.0683E+03  4.0154E-19  9.4828E-01 -2.0057E-03
  1.0768E+03 -2.9300E-19  9.5823E-01 -1.5946E-03
  1.0853E+03  3.2642E-19  9.5920E-01  3.6716E-03
  1.0938E+03 -2.4669E-19  9.5370E-01  4.4449E-03
  1.1023E+03 -4.2087E-19  9.4872E-01 -7.2162E-04
  1.1108E+03 -1.0133E-19  9.5824E-01 -9.4445E-03
  1.1193E+03 -3.9027E-19  9.5009E-01 -3.8944E-03
  1.1278E+03  4.9005E-20  9.4604E-01  3.1016E-03
  1.1363E+03 -4.6986E-21  9.5513E-01  5.2421E-03
  1.1448E+03 -4.7294E-19  9.6316E-01 -1.5758E-03
  1.1533E+03 -2.1675E-19  9.6191E-01 -4.9465E-03
  1.1618E+03  1.0833E-19  9.5783E-01  3.1261E-03
  1.1703E+03 -2.3825E-19  9.7859E-01  2.2151E-03
  1.1788E+03 -5.1423E-19  1.0119E+00 -2.9082E-03
  1.1873E+03 -4.2349E-19  1.0225E+00 -3.8122E-03
  1.1958E+03  4.2607E-19  1.0097E+00  8.5935E-04
  1.2043E+03 -3.2974E-19  9.8929E-01  4.4177E-03
  1.2128E+03  1.8613E-19  9.7515E-01  1.8805E-03
  1.2213E+03  1.1481E-20  9.7555E-01 -3.7735E-03
  1.2298E+03  5.5490E-19  9.7140E-01 -3.4083E-03
