# CREATED BY GENE DIAGNOSTICS TOOL on Tue Feb 26 16:00:56 2019
# diag: spectra, run(s): act, time window: 0-2313.8253(516 steps), species: ions
# original data path: /ptmp/cmor/S-a/q0-0.8/ITGa_NL/omt10/
# normalization: L_T,ions
#
# kxind = 0, z avg.
# sqrt(sum(<|phi/phi0|^2>)) = 0%
#  ky         phi       
  0.0000E+00  0.0000E+00
  5.0000E-02  6.0279E-03
  1.0000E-01  8.3882E-03
  1.5000E-01  5.1609E-03
  2.0000E-01  4.5931E-03
  2.5000E-01  3.7881E-03
  3.0000E-01  2.8083E-03
  3.5000E-01  1.8353E-03
  4.0000E-01  1.2853E-03
  4.5000E-01  8.6304E-04
  5.0000E-01  6.5716E-04
  5.5000E-01  4.9277E-04
  6.0000E-01  3.7267E-04
  6.5000E-01  2.9907E-04
  7.0000E-01  2.3522E-04
  7.5000E-01  1.9013E-04
  8.0000E-01  1.5012E-04
  8.5000E-01  1.1588E-04
  9.0000E-01  9.2324E-05
  9.5000E-01  7.1555E-05
  1.0000E+00  5.5191E-05
  1.0500E+00  4.5013E-05
  1.1000E+00  3.4111E-05
  1.1500E+00  2.6701E-05
  1.2000E+00  2.0972E-05
  1.2500E+00  1.7066E-05
  1.3000E+00  1.3239E-05
  1.3500E+00  1.0926E-05
  1.4000E+00  8.6464E-06
  1.4500E+00  7.2505E-06
  1.5000E+00  5.9395E-06
  1.5500E+00  4.9656E-06
  1.6000E+00  4.0732E-06
  1.6500E+00  3.4128E-06
  1.7000E+00  2.8790E-06
  1.7500E+00  2.4144E-06
  1.8000E+00  2.0736E-06
  1.8500E+00  1.7769E-06
  1.9000E+00  1.5335E-06
  1.9500E+00  1.3087E-06
  2.0000E+00  1.1486E-06
  2.0500E+00  1.0339E-06
  2.1000E+00  9.5155E-07
  2.1500E+00  8.9572E-07
  2.2000E+00  8.3442E-07
  2.2500E+00  7.8349E-07
  2.3000E+00  7.4221E-07
  2.3500E+00  6.9925E-07
  2.4000E+00  6.4633E-07
  2.4500E+00  6.0669E-07
  2.5000E+00  5.6137E-07
  2.5500E+00  5.1057E-07
  2.6000E+00  4.7295E-07
  2.6500E+00  4.3454E-07
  2.7000E+00  4.1567E-07
  2.7500E+00  4.0440E-07
  2.8000E+00  3.9734E-07
  2.8500E+00  3.9870E-07
  2.9000E+00  4.1775E-07
  2.9500E+00  4.1366E-07
  3.0000E+00  4.2399E-07
  3.0500E+00  4.2014E-07
  3.1000E+00  4.3374E-07
  3.1500E+00  4.9923E-07


# kxind = 1, z avg.
# sqrt(sum(<|phi/phi0|^2>)) = 0%
#  ky         phi       
  0.0000E+00  2.2294E+00
  5.0000E-02  1.1255E-02
  1.0000E-01  5.6033E-03
  1.5000E-01  5.1242E-03
  2.0000E-01  4.6741E-03
  2.5000E-01  3.0635E-03
  3.0000E-01  2.7777E-03
  3.5000E-01  1.8525E-03
  4.0000E-01  1.2809E-03
  4.5000E-01  8.7732E-04
  5.0000E-01  6.4636E-04
  5.5000E-01  4.9358E-04
  6.0000E-01  3.8128E-04
  6.5000E-01  3.0143E-04
  7.0000E-01  2.3695E-04
  7.5000E-01  1.8653E-04
  8.0000E-01  1.4817E-04
  8.5000E-01  1.1672E-04
  9.0000E-01  9.2528E-05
  9.5000E-01  7.3435E-05
  1.0000E+00  5.5405E-05
  1.0500E+00  4.4387E-05
  1.1000E+00  3.4386E-05
  1.1500E+00  2.6839E-05
