# CREATED BY GENE DIAGNOSTICS TOOL on Wed Feb 20 13:20:57 2019
# diag: nrgsummary, run(s): act, time window: 0-3237.5594(1 steps), species: ions
# original data path: /ptmp/cmor/IFERC/W7Xhiotas05/ITGa_NL/omt1/
# normalization: L_ref=1.65m
#
#  t          G_tot       Q_tot       P_tot     
  6.4724E+01 -5.1196E-20  2.3500E-02  5.5416E-04
  6.4884E+01 -3.4606E-20  2.3454E-02  5.6206E-04
  6.5050E+01 -2.2114E-20  2.3403E-02  5.7078E-04
  6.5217E+01  1.4119E-20  2.3348E-02  5.8066E-04
  6.5383E+01 -8.6334E-21  2.3290E-02  5.9092E-04
  6.5550E+01 -6.9484E-21  2.3231E-02  6.0129E-04
  6.5717E+01 -2.5208E-20  2.3175E-02  6.1168E-04
  6.5883E+01 -1.3322E-20  2.3120E-02  6.2177E-04
  6.6050E+01  4.4657E-20  2.3066E-02  6.3183E-04
  6.6216E+01  1.9153E-20  2.3012E-02  6.4192E-04
  6.6383E+01  1.0213E-20  2.2960E-02  6.5172E-04
  6.6550E+01 -3.9742E-20  2.2907E-02  6.6180E-04
  6.6725E+01  1.0460E-20  2.2852E-02  6.7259E-04
  6.6900E+01 -3.3156E-20  2.2798E-02  6.8344E-04
  6.7075E+01 -1.8568E-20  2.2746E-02  6.9386E-04
  6.7250E+01 -3.3714E-20  2.2697E-02  7.0328E-04
  6.7425E+01  1.2510E-20  2.2649E-02  7.1204E-04
  6.7600E+01  2.5450E-20  2.2603E-02  7.2130E-04
  6.7775E+01  5.8257E-20  2.2559E-02  7.3156E-04
  6.7950E+01  3.5947E-20  2.2515E-02  7.4301E-04
  6.8125E+01 -1.1659E-20  2.2471E-02  7.5583E-04
  6.8300E+01 -3.3139E-20  2.2427E-02  7.6981E-04
  6.8484E+01  1.7205E-20  2.2378E-02  7.8429E-04
  6.8668E+01  7.7824E-21  2.2328E-02  7.9646E-04
  6.8851E+01 -1.4433E-20  2.2278E-02  8.0471E-04
  6.9035E+01  1.3261E-20  2.2229E-02  8.0869E-04
  6.9219E+01 -2.4656E-20  2.2181E-02  8.0921E-04
  6.9402E+01 -8.1697E-21  2.2135E-02  8.0725E-04
  6.9586E+01 -1.1385E-20  2.2093E-02  8.0425E-04
  6.9770E+01  9.3439E-21  2.2054E-02  8.0030E-04
  6.9953E+01 -7.0128E-21  2.2020E-02  7.9541E-04
  7.0138E+01  6.8370E-23  2.1991E-02  7.8985E-04
  7.0331E+01 -1.5110E-20  2.1962E-02  7.8378E-04
  7.0523E+01 -4.8073E-21  2.1932E-02  7.7766E-04
  7.0716E+01  1.7632E-20  2.1904E-02  7.7188E-04
  7.0909E+01  1.7354E-20  2.1877E-02  7.6758E-04
  7.1102E+01  5.7412E-21  2.1850E-02  7.6558E-04
  7.1295E+01  2.9809E-20  2.1822E-02  7.6578E-04
  7.1488E+01 -2.1690E-20  2.1796E-02  7.6698E-04
  7.1681E+01  1.8308E-20  2.1769E-02  7.6853E-04
  7.1873E+01 -5.4941E-22  2.1740E-02  7.7034E-04
  7.2067E+01  2.4827E-20  2.1710E-02  7.7185E-04
  7.2270E+01  9.1923E-21  2.1678E-02  7.7243E-04
  7.2472E+01  3.1369E-20  2.1650E-02  7.7149E-04
  7.2675E+01 -7.8841E-21  2.1623E-02  7.7000E-04
  7.2877E+01  1.5347E-20  2.1597E-02  7.6914E-04
  7.3080E+01  3.0352E-20  2.1571E-02  7.6914E-04
  7.3282E+01 -3.6122E-21  2.1543E-02  7.6927E-04
  7.3485E+01  1.0354E-20  2.1513E-02  7.6896E-04
  7.3687E+01  1.3924E-20  2.1482E-02  7.6783E-04
  7.3889E+01 -9.4697E-22  2.1450E-02  7.6629E-04
  7.4093E+01  2.4626E-21  2.1417E-02  7.6491E-04
  7.4306E+01 -3.8874E-21  2.1381E-02  7.6394E-04
  7.4518E+01  4.7901E-21  2.1345E-02  7.6349E-04
  7.4731E+01  1.2146E-21  2.1311E-02  7.6379E-04
  7.4943E+01 -5.4443E-23  2.1279E-02  7.6501E-04
  7.5156E+01 -1.2230E-21  2.1246E-02  7.6650E-04
  7.5369E+01  3.2114E-20  2.1214E-02  7.6739E-04
  7.5581E+01  8.2397E-21  2.1184E-02  7.6696E-04
  7.5794E+01 -1.8896E-20  2.1156E-02  7.6440E-04
  7.6006E+01  6.4043E-21  2.1131E-02  7.5959E-04
  7.6220E+01 -2.9264E-20  2.1108E-02  7.5318E-04
  7.6443E+01  3.1054E-20  2.1083E-02  7.4639E-04
  7.6667E+01  8.9640E-21  2.1057E-02  7.4068E-04
  7.6890E+01 -2.3199E-20  2.1032E-02  7.3593E-04
  7.7113E+01  2.5570E-20  2.1007E-02  7.3238E-04
  7.7336E+01 -2.6350E-21  2.0984E-02  7.3012E-04
  7.7559E+01 -5.7106E-21  2.0964E-02  7.2885E-04
  7.7783E+01 -1.3134E-20  2.0943E-02  7.2804E-04
  7.8006E+01  1.3922E-20  2.0921E-02  7.2688E-04
  7.8229E+01 -1.2760E-20  2.0901E-02  7.2495E-04
  7.8454E+01 -1.2836E-20  2.0886E-02  7.2202E-04
  7.8688E+01 -2.2686E-20  2.0874E-02  7.1779E-04
  7.8922E+01  1.2643E-22  2.0864E-02  7.1245E-04
  7.9157E+01  3.2526E-21  2.0853E-02  7.0726E-04
  7.9391E+01 -1.3049E-20  2.0841E-02  7.0281E-04
  7.9626E+01 -8.1139E-21  2.0827E-02  7.0038E-04
  7.9860E+01 -1.5504E-20  2.0813E-02  7.0033E-04
  8.0094E+01 -2.7199E-20  2.0798E-02  7.0285E-04
  8.0329E+01  3.0291E-20  2.0786E-02  7.0812E-04
  8.0563E+01  9.0130E-21  2.0781E-02  7.1603E-04
  8.0799E+01  1.4590E-20  2.0779E-02  7.2691E-04
  8.1045E+01  1.2644E-20  2.0777E-02  7.4086E-04
  8.1291E+01 -5.2124E-21  2.0771E-02  7.5695E-04
  8.1537E+01 -9.5847E-21  2.0762E-02  7.7364E-04
  8.1783E+01  4.7231E-21  2.0750E-02  7.8917E-04
  8.2029E+01  4.1829E-21  2.0738E-02  8.0257E-04
  8.2275E+01 -2.7844E-20  2.0727E-02  8.1408E-04
  8.2521E+01  1.3893E-20  2.0719E-02  8.2467E-04
  8.2768E+01 -4.4819E-20  2.0717E-02  8.3459E-04
