# CREATED BY GENE DIAGNOSTICS TOOL on Wed Feb 20 13:20:57 2019
# diag: nrgtstep, run(s): act, time window: 0-3237.5594(1 steps), species: ions
# original data path: /ptmp/cmor/IFERC/W7Xhiotas05/ITGa_NL/omt1/
# normalization: L_ref=1.65m
#
# dt_max = 0.087800004
#  t          dt        
  0.0000E+00  5.2506E+00
  2.0592E-01  5.5213E+00
  4.1184E-01  6.3295E+00
  6.1776E-01  7.6146E+00
  8.2368E-01  9.2750E+00
  1.0296E+00  1.1205E+01
  1.2355E+00  1.3298E+01
  1.4414E+00  1.5442E+01
  1.6474E+00  1.7538E+01
  1.8533E+00  1.9498E+01
  2.0592E+00  2.1257E+01
  2.2651E+00  2.2771E+01
  2.4710E+00  2.4015E+01
  2.6769E+00  2.4982E+01
  2.8829E+00  2.5679E+01
  3.0888E+00  2.6126E+01
  3.2947E+00  2.6348E+01
  3.4900E+00  2.6378E+01
  3.6853E+00  2.6263E+01
  3.8807E+00  2.6031E+01
  4.0700E+00  2.5720E+01
  4.2553E+00  2.5357E+01
  4.4406E+00  2.4957E+01
  4.6259E+00  2.4536E+01
  4.8113E+00  2.4110E+01
  4.9966E+00  2.3690E+01
  5.1819E+00  2.3285E+01
  5.3642E+00  2.2908E+01
  5.5395E+00  2.2567E+01
  5.7148E+00  2.2250E+01
  5.8901E+00  2.1956E+01
  6.0654E+00  2.1683E+01
  6.2407E+00  2.1428E+01
  6.4072E+00  2.1203E+01
  6.5736E+00  2.0992E+01
  6.7401E+00  2.0796E+01
  6.9066E+00  2.0612E+01
  7.0730E+00  2.0438E+01
  7.2395E+00  2.0273E+01
  7.4059E+00  2.0115E+01
  7.5724E+00  1.9961E+01
  7.7389E+00  1.9812E+01
  7.9053E+00  1.9666E+01
  8.0718E+00  1.9524E+01
  8.2382E+00  1.9382E+01
  8.4047E+00  1.9240E+01
  8.5712E+00  1.9096E+01
  8.7376E+00  1.8949E+01
  8.9041E+00  1.8799E+01
  9.0705E+00  1.8642E+01
  9.2370E+00  1.8479E+01
  9.4035E+00  1.8310E+01
  9.5699E+00  1.8133E+01
  9.7364E+00  1.7948E+01
  9.9028E+00  1.7753E+01
  1.0069E+01  1.7549E+01
  1.0236E+01  1.7335E+01
  1.0402E+01  1.7112E+01
  1.0569E+01  1.6880E+01
  1.0735E+01  1.6639E+01
  1.0902E+01  1.6391E+01
  1.1068E+01  1.6136E+01
  1.1235E+01  1.5875E+01
  1.1401E+01  1.5610E+01
  1.1567E+01  1.5339E+01
  1.1734E+01  1.5065E+01
  1.1900E+01  1.4788E+01
  1.2067E+01  1.4508E+01
  1.2233E+01  1.4226E+01
  1.2400E+01  1.3943E+01
  1.2566E+01  1.3658E+01
  1.2733E+01  1.3374E+01
  1.2899E+01  1.3089E+01
  1.3066E+01  1.2806E+01
  1.3232E+01  1.2525E+01
  1.3399E+01  1.2246E+01
  1.3565E+01  1.1971E+01
  1.3731E+01  1.1699E+01
  1.3902E+01  1.1426E+01
  1.4077E+01  1.1152E+01
  1.4252E+01  1.0884E+01
  1.4426E+01  1.0624E+01
  1.4601E+01  1.0370E+01
  1.4776E+01  1.0124E+01
  1.4951E+01  9.8853E+00
  1.5126E+01  9.6542E+00
  1.5300E+01  9.4314E+00
  1.5475E+01  9.2173E+00
  1.5650E+01  9.0124E+00
  1.5825E+01  8.8172E+00
  1.5999E+01  8.6326E+00
  1.6174E+01  8.4591E+00
  1.6349E+01  8.2974E+00
  1.6524E+01  8.1478E+00
  1.6699E+01  8.0102E+00
  1.6873E+01  7.8845E+00
  1.7048E+01  7.7703E+00
  1.7231E+01  7.6634E+00
  1.7414E+01  7.5688E+00
  1.7598E+01  7.4873E+00
  1.7781E+01  7.4187E+00
  1.7965E+01  7.3630E+00
  1.8148E+01  7.3200E+00
  1.8332E+01  7.2894E+00
  1.8515E+01  7.2709E+00
  1.8699E+01  7.2638E+00
  1.8882E+01  7.2678E+00
  1.9074E+01  7.2832E+00
  1.9267E+01  7.3094E+00
  1.9460E+01  7.3457E+00
  1.9652E+01  7.3914E+00
  1.9845E+01  7.4460E+00
  2.0038E+01  7.5087E+00
  2.0230E+01  7.5788E+00
  2.0423E+01  7.6557E+00
  2.0616E+01  7.7386E+00
  2.0809E+01  7.8268E+00
  2.1001E+01  7.9195E+00
  2.1194E+01  8.0161E+00
  2.1387E+01  8.1160E+00
  2.1579E+01  8.2183E+00
  2.1772E+01  8.3221E+00
  2.1965E+01  8.4265E+00
  2.2157E+01  8.5304E+00
  2.2350E+01  8.6327E+00
  2.2543E+01  8.7324E+00
  2.2736E+01  8.8287E+00
  2.2938E+01  8.9256E+00
  2.3140E+01  9.0180E+00
  2.3343E+01  9.1060E+00
  2.3545E+01  9.1895E+00
  2.3747E+01  9.2689E+00
  2.3950E+01  9.3442E+00
  2.4152E+01  9.4159E+00
  2.4354E+01  9.4838E+00
  2.4557E+01  9.5479E+00
  2.4759E+01  9.6080E+00
  2.4961E+01  9.6641E+00
  2.5164E+01  9.7158E+00
