# CREATED BY GENE DIAGNOSTICS TOOL on Wed Feb 20 13:41:22 2019
# diag: fluxspectra, run(s): act, time window: 0-3236.4724(637 steps), species: ions
# original data path: /ptmp/cmor/IFERC/W7Xhiotas05/ITGa_NL/omt1/
# normalization: L_ref=1.65m
#
# Q*dVdx =   1.7483E-01 MW
# G*dVdx =  -7.4140E-13 MW/keV
#  kx         G_es,p      Q_es,p    
  1.1038E+00 -2.7146E-15  1.1443E-04
  1.1133E+00  9.4331E-15  1.1087E-04
  1.1227E+00 -7.2582E-15  1.0832E-04
  1.1321E+00  1.1723E-14  1.0468E-04
  1.1416E+00 -1.7807E-15  1.0265E-04
  1.1510E+00  1.5262E-14  9.8998E-05
  1.1604E+00  4.2024E-15  9.8135E-05
  1.1699E+00  2.4403E-17  9.3440E-05
  1.1793E+00  9.5196E-15  9.2739E-05
  1.1887E+00 -4.7262E-15  8.8761E-05
  1.1982E+00  3.6771E-16  8.7969E-05
  1.2076E+00  1.5717E-16  8.6030E-05
  1.2171E+00  3.3809E-15  8.2598E-05
  1.2265E+00 -4.4410E-15  8.0527E-05
  1.2359E+00  6.4244E-16  8.0000E-05
  1.2454E+00 -6.0442E-15  7.6653E-05
  1.2548E+00 -1.9923E-15  7.5196E-05
  1.2642E+00  9.2381E-15  7.2784E-05
  1.2737E+00  1.1270E-15  7.1818E-05
  1.2831E+00  1.1026E-15  7.0881E-05
  1.2925E+00  4.3927E-15  6.8849E-05
  1.3020E+00 -4.8683E-15  6.5310E-05
  1.3114E+00 -6.8919E-15  6.5190E-05
  1.3208E+00  8.2788E-15  6.3212E-05
  1.3303E+00  5.4112E-16  6.1961E-05
  1.3397E+00 -5.4462E-15  6.2320E-05
  1.3491E+00 -6.1830E-15  5.9605E-05
  1.3586E+00  3.2995E-15  5.7707E-05
  1.3680E+00 -7.0167E-16  5.7965E-05
  1.3774E+00 -8.8846E-15  5.5891E-05
  1.3869E+00  1.0801E-15  5.5234E-05
  1.3963E+00 -1.2996E-15  5.3964E-05
  1.4057E+00  4.0543E-15  5.2352E-05
  1.4152E+00 -2.0010E-15  5.0457E-05
  1.4246E+00  2.9973E-15  5.0955E-05
  1.4340E+00  4.8672E-15  4.9032E-05
  1.4435E+00  1.5154E-15  4.7968E-05
  1.4529E+00 -4.3885E-15  4.7492E-05
  1.4623E+00 -5.2809E-15  4.6260E-05
  1.4718E+00 -1.0893E-15  4.4690E-05
  1.4812E+00 -1.5728E-15  4.3994E-05
  1.4907E+00 -4.8516E-16  4.2993E-05
  1.5001E+00 -3.1771E-15  4.2003E-05
  1.5095E+00 -3.6371E-16  4.1650E-05
  1.5190E+00  1.0693E-15  4.0921E-05
  1.5284E+00 -6.8644E-16  3.9486E-05
  1.5378E+00 -1.2492E-15  3.9416E-05
  1.5473E+00  2.7446E-15  3.8139E-05
  1.5567E+00  2.5340E-15  3.6938E-05
  1.5661E+00  1.2035E-15  3.7258E-05
  1.5756E+00  2.6378E-15  3.5796E-05
  1.5850E+00 -3.6406E-15  3.5619E-05
  1.5944E+00 -1.4753E-15  3.4552E-05
  1.6039E+00  2.7858E-15  3.3970E-05
  1.6133E+00 -3.5816E-16  3.3710E-05
  1.6227E+00 -7.5036E-16  3.2953E-05
  1.6322E+00  1.0179E-15  3.2802E-05
  1.6416E+00 -3.4695E-15  3.1989E-05
  1.6510E+00 -2.3797E-15  3.1494E-05
  1.6605E+00  1.5142E-15  3.1239E-05
  1.6699E+00 -1.2810E-15  3.0459E-05
  1.6793E+00 -3.0277E-16  3.0712E-05
  1.6888E+00 -6.7371E-15  2.8856E-05
  1.6982E+00  2.8017E-15  2.8890E-05
  1.7076E+00  3.7724E-15  2.8767E-05
  1.7171E+00 -1.9425E-15  2.7898E-05
  1.7265E+00 -3.2067E-15  2.7629E-05
  1.7359E+00  3.1946E-15  2.7314E-05
  1.7454E+00  1.1998E-15  2.6280E-05
  1.7548E+00  2.9804E-16  2.6175E-05
  1.7643E+00 -3.1552E-15  2.5965E-05
  1.7737E+00 -2.4705E-15  2.5556E-05
  1.7831E+00 -2.5213E-15  2.5499E-05
  1.7926E+00 -1.5063E-15  2.4992E-05
  1.8020E+00  3.9260E-16  2.4322E-05
  1.8114E+00  0.0000E+00  0.0000E+00


#  ky         G_es,p      Q_es,p    
  0.0000E+00  0.0000E+00  0.0000E+00
  5.0000E-02 -3.4295E-14  1.4202E-03
  1.0000E-01 -2.0136E-14  3.7707E-03
  1.5000E-01 -2.7474E-15  8.5201E-03
  2.0000E-01  3.5556E-14  1.2853E-02
  2.5000E-01 -1.4164E-13  1.8243E-02
  3.0000E-01 -1.4155E-14  1.8768E-02
  3.5000E-01  3.3924E-14  1.7772E-02
  4.0000E-01 -8.9442E-14  1.6693E-02
  4.5000E-01  6.5707E-14  1.6451E-02
  5.0000E-01  2.3949E-14  1.7208E-02
  5.5000E-01  5.6503E-14  1.7818E-02
  6.0000E-01  1.9791E-14  1.7630E-02
  6.5000E-01 -1.5451E-13  1.8973E-02
  7.0000E-01 -2.8708E-13  1.7633E-02
  7.5000E-01 -6.4588E-15  1.6133E-02
  8.0000E-01 -1.3866E-13  1.3464E-02
  8.5000E-01 -2.1473E-13  1.1704E-02
  9.0000E-01  1.7141E-13  9.5735E-03
  9.5000E-01  3.0539E-14  7.9579E-03
  1.0000E+00  2.3327E-14  6.1631E-03
  1.0500E+00  7.5035E-14  5.2757E-03
  1.1000E+00  3.7211E-14  4.2470E-03
  1.1500E+00 -2.9460E-15  3.4675E-03
  1.2000E+00 -3.2814E-14  2.8906E-03
  1.2500E+00 -1.3105E-14  2.4118E-03
  1.3000E+00 -9.3077E-15  2.0356E-03
  1.3500E+00 -4.2877E-14  1.7609E-03
  1.4000E+00  3.2930E-14  1.4901E-03
  1.4500E+00 -7.0849E-15  1.3126E-03
  1.5000E+00  4.6832E-14  1.1326E-03
  1.5500E+00 -5.2025E-15  1.0076E-03
  1.6000E+00  5.1126E-14  8.9888E-04
  1.6500E+00 -1.2570E-14  7.9734E-04
  1.7000E+00  1.6246E-15  7.2063E-04
  1.7500E+00  1.0099E-15  6.5405E-04
  1.8000E+00 -1.8256E-14  5.9677E-04
  1.8500E+00  1.5642E-14  5.5051E-04
  1.9000E+00 -2.7196E-15  5.1576E-04
  1.9500E+00  2.2782E-14  4.7797E-04
  2.0000E+00  7.7825E-15  4.5613E-04
  2.0500E+00 -1.5483E-14  4.2792E-04
  2.1000E+00 -2.8456E-15  4.0931E-04
  2.1500E+00 -3.9625E-15  3.9059E-04
  2.2000E+00  2.2926E-14  3.7288E-04
  2.2500E+00 -3.9874E-15  3.5746E-04
  2.3000E+00  4.1865E-15  3.4352E-04
  2.3500E+00 -1.8861E-15  3.2914E-04
  2.4000E+00  1.0881E-14  3.1977E-04
  2.4500E+00  5.6059E-15  3.0922E-04
  2.5000E+00 -1.7595E-15  2.9646E-04
